user_id,age,target
29850639,31,1
4890954,31,1
71285689,31,1
73394453,31,1
43284568,31,1
8019294,31,1
76051258,31,1
7356237,31,1
9423469,31,1
34253941,31,1
46859109,31,1
41189009,31,1
75427513,31,1
60243183,31,1
51642602,31,1
64457863,31,1
47831849,31,1
1641435,31,1
73879850,31,1
978802,31,1
15025464,31,1
61996919,31,1
27838851,31,1
58825583,31,1
75156454,31,1
48634045,31,1
50444386,31,1
9111145,31,1
69598135,31,1
72000368,31,1
59733917,31,1
48386644,31,1
1786565,31,1
15809021,31,1
63454480,31,1
66470694,31,1
15623247,31,1
76112623,31,1
52455554,31,1
54662425,31,1
52564119,31,1
74279606,31,1
75582771,31,1
23023914,31,1
45122929,31,1
26279383,31,1
74289865,31,1
69607787,31,1
75298224,31,1
8487535,31,1
1185888,31,1
68774092,31,1
15707937,31,1
76026011,31,1
65937016,31,0
73893465,31,0
20647105,31,0
43746623,31,0
38252450,31,0
7199187,31,0
22212650,31,0
42379772,31,0
6147205,31,0
33102238,31,0
50751261,31,0
47094249,31,0
59734514,31,0
28975130,31,0
9490728,31,0
55475941,31,0
63534801,31,0
68461190,31,0
9407670,31,0
70646189,31,0
56213941,31,0
74446887,31,0
19069370,31,0
73737497,31,0
52114630,31,0
26042062,31,0
73931692,31,0
65784590,31,0
1508652,31,0
15707459,31,0
36814850,31,0
6846501,31,0
23431390,31,0
20923344,31,0
67054645,31,0
1055382,31,0
74139614,31,0
61858519,31,0
52681247,31,0
15099335,31,0
44630445,31,0
6742487,31,0
4413194,31,0
19393024,31,0
30088765,31,0
1484717,31,0
72255655,31,0
16777268,31,0
74686179,31,0
25473726,31,0
18743774,31,0
21391754,31,0
997772,31,0
48195646,31,0
31643000,31,0
8228027,31,0
59548733,31,0
52021002,31,0
34996021,31,0
52116281,31,0
55004807,31,0
5514899,31,0
3611941,31,0
22987961,31,0
1126816,31,0
68122753,31,0
20785581,31,0
60761838,31,0
71117030,31,0
42281699,31,0
3827638,31,0
14826285,31,0
45223551,31,0
34141032,31,0
9396064,31,0
5553122,31,0
72234624,31,0
44726481,31,0
74892556,31,0
8591843,31,0
17838766,31,0
8162968,31,0
26911755,31,0
34852788,31,0
48047336,31,0
54767478,31,0
20525622,31,0
7551343,31,0
44215193,31,0
48931925,31,0
65581957,31,0
75685992,31,0
43569693,31,0
8303843,31,0
7789854,31,0
41371867,31,0
36581006,31,0
74138743,31,0
57035332,31,0
16753759,31,0
16466954,31,0
45666373,31,0
74746882,31,0
58949499,31,0
76408730,31,0
48817939,31,0
8012870,31,0
4963034,31,0
15233732,31,0
1601662,31,0
5979246,31,0
67101383,31,0
55904629,31,0
52697941,31,0
51553283,31,0
41414767,31,0
57220673,31,0
6101174,31,0
2687412,31,0
26021645,31,0
56313506,31,0
954192,31,0
8117586,31,0
49795371,31,0
16232582,31,0
41341702,31,0
74888078,31,0
953216,31,0
59367497,31,0
75341383,31,0
24189133,31,0
20582524,31,0
73271893,31,0
56831466,31,0
37491425,31,0
15312599,31,0
47194466,31,0
52645927,31,0
5726709,31,0
41996553,31,0
47279963,31,0
28895509,31,0
46933502,31,0
19113787,31,0
47092871,31,0
1096820,31,0
17971953,31,0
17789952,31,0
1472142,31,0
39053115,31,0
44901598,31,0
57017673,31,0
28191224,31,0
50240222,31,0
59701973,31,0
43126530,31,0
41395433,31,0
37977756,31,0
55885818,31,0
15176737,31,0
43862068,31,0
45647214,31,0
76134853,31,0
68079364,31,0
534766,31,0
6432355,31,0
57072362,31,0
51281682,31,0
15959569,31,0
65092619,31,0
16723666,31,0
63184249,31,0
48471368,31,0
74349161,31,0
6435142,31,0
46527870,31,0
53483614,31,0
69202896,31,0
6750314,31,0
65073218,31,0
64476171,31,0
44305779,31,0
30741585,31,0
52212266,31,0
3506069,31,0
22912370,31,0
51188591,31,0
66045993,31,0
64993623,31,0
48240682,31,0
35885825,31,0
71923706,31,0
62816499,31,0
67301694,31,0
49345227,31,0
18611343,31,0
26680034,31,0
17424325,31,0
1098806,31,0
6137413,31,0
74580060,31,0
48949501,31,0
9454026,31,0
49676309,31,0
49751168,31,0
74732900,31,0
41829493,31,0
20730234,31,0
50861741,31,0
19203385,31,0
3780644,31,0
59546944,31,0
14436964,31,0
44408677,31,0
49378048,31,0
6443627,31,0
29245744,31,0
55623982,31,0
4519913,31,0
1114265,31,0
1254033,31,0
59177931,31,0
50870805,31,0
31977117,31,0
42288586,31,0
5229993,31,0
51086811,31,0
7843924,31,0
52600369,31,0
44866712,31,0
23659473,31,0
60717428,31,0
41897489,31,0
42079405,31,0
26152196,31,0
75200698,31,0
74918049,31,0
32222169,31,0
52144823,31,0
24865778,31,0
16480168,31,0
18688579,31,0
74988249,31,0
53526574,31,0
65399092,31,0
20588825,31,0
74219412,31,0
63403319,31,0
62216919,31,0
16584410,31,0
43504237,31,0
21375688,31,0
19932471,31,0
1698564,31,0
14772397,31,0
21357890,31,0
37243743,31,0
43266416,31,0
43463679,31,0
49723359,31,0
1356015,31,0
43127091,31,0
58914954,31,0
60158234,31,0
4528734,31,0
53529554,31,0
8276594,31,0
74475834,31,0
75840819,31,0
72635952,31,0
14811258,31,0
61764687,31,0
74918317,31,0
8478513,31,0
17983732,31,0
23173769,31,0
2664630,31,0
43715987,31,0
64834666,31,0
74227631,31,0
74482920,31,0
70519648,31,0
926093,31,0
18361963,31,0
6431522,31,0
6217080,31,0
4490293,31,0
5860136,31,0
58183596,31,0
35715917,31,0
74649714,31,0
21939938,31,0
55803506,31,0
24761586,31,0
35358661,31,0
56429914,31,0
74711803,31,0
8105644,31,0
14600830,31,0
18695875,31,0
26366643,31,0
43528058,31,0
58821373,31,0
73430649,31,0
1198036,31,0
9272295,31,0
19436072,31,0
55146674,31,0
60827108,31,0
62955355,31,0
27699878,31,0
37811635,31,0
3543462,31,0
31667433,31,0
6849854,31,0
66493410,31,0
71043789,31,0
39083840,31,0
57483987,31,0
75024989,31,0
29300501,31,0
18764310,31,0
39866223,31,0
15984218,31,0
32468893,31,0
1726888,31,0
47899701,31,0
58893995,31,0
68378989,31,0
74768367,31,0
9213730,31,0
27985175,31,0
44223778,31,0
75108620,31,0
27174662,31,0
36992048,31,0
64895118,31,0
16369692,31,0
26078754,31,0
42250808,31,0
62359462,31,0
18863319,31,0
30781573,31,0
36720166,31,0
31815668,31,0
46068705,31,0
47704701,31,0
74280763,31,0
22155933,31,0
75429055,31,0
15328566,31,0
28827837,31,0
46480797,31,0
41691821,31,0
34372434,31,0
34660269,31,0
50106421,31,0
7920076,31,0
39498672,31,0
68655002,31,0
48127094,31,0
74771030,31,0
38768707,31,0
75209760,31,0
16467598,31,0
37394713,31,0
17307809,31,0
20632527,31,0
41896936,31,0
45918764,31,0
47346015,31,0
56576956,31,0
68261427,31,0
74747692,31,0
76171411,31,0
35052445,31,0
53067031,31,0
60285734,31,0
8521779,31,0
25103241,31,0
26546390,31,0
31563805,31,0
31361185,31,0
39957017,31,0
64185048,31,0
74564458,31,0
75570644,31,0
42718430,31,0
20755189,31,0
57869814,31,0
66817337,31,0
16363212,31,0
40897448,31,0
20032687,31,0
37370409,31,0
38488761,31,0
39563218,31,0
67892388,31,0
453488,31,0
32897796,31,0
24413070,31,0
42101491,31,0
73871475,31,0
74501109,31,0
75802725,31,0
24872599,31,0
33622815,31,0
64053957,31,0
2316307,31,0
5755708,31,0
19892605,31,0
71657575,31,0
24761687,31,0
3553847,31,0
51526047,31,0
74626805,31,0
43360377,31,0
47155134,31,0
58506506,31,0
8835407,31,0
39085051,31,0
48546154,31,0
64603878,31,0
74698369,31,0
4612739,31,0
43107894,31,0
24973281,31,0
75479294,31,0
50869986,31,0
32973008,31,0
19180162,31,0
52796300,31,0
49649900,31,0
74590673,31,0
5700937,31,0
5968811,31,0
6898600,31,0
8212581,31,0
20604716,31,0
28363893,31,0
6897628,31,0
40440240,31,0
47238804,31,0
47578350,31,0
18896430,31,0
9255972,31,0
17165072,31,0
1040357,31,0
2211216,31,0
75688995,31,0
20046380,31,0
55708274,31,0
1316799,31,0
22508167,31,0
2765457,31,0
6956374,31,0
6997622,31,0
25493287,31,0
42882789,31,0
68274653,31,0
75247520,31,0
75798902,31,0
4489731,31,0
14971767,31,0
18908189,31,0
28227939,31,0
38296022,31,0
57501733,31,0
39489490,31,0
47898217,31,0
70956316,31,0
4855506,31,0
434817,31,0
17790139,31,0
34975444,31,0
50018769,31,0
24280511,31,0
41268156,31,0
41504765,31,0
56836808,31,0
44161122,31,0
75612014,31,0
19249063,31,0
64988181,31,0
74935953,31,0
55196522,31,0
25772095,31,0
169496,31,0
61651565,31,0
21376409,31,0
25475086,31,0
74697676,31,0
15609918,31,0
31883497,31,0
73518560,31,0
74400391,31,0
1016628,31,0
2093337,31,0
57638624,31,0
60297984,31,0
74862746,31,0
830103,31,0
4416778,31,0
24724637,31,0
33722591,31,0
58575309,31,0
75330761,31,0
43808426,31,0
64925208,31,0
70300937,31,0
7571569,31,0
37989639,31,0
57590320,31,0
42314802,31,0
74388166,31,0
48045578,31,0
54842376,31,0
62385080,31,0
9142977,31,0
50896831,31,0
9332998,31,0
5132189,31,0
67608962,31,0
43109392,31,0
74801081,31,0
72535452,31,0
19033537,31,0
18186400,31,0
75880645,31,0
36022006,31,0
75194664,31,0
21324189,31,0
25692319,31,0
35901537,31,0
74862978,31,0
3819518,31,0
73349482,31,0
41731010,31,0
25087990,31,0
15436033,31,0
69665307,31,0
74121581,31,0
16859729,31,0
74486586,31,0
18906390,31,0
61661197,31,0
964006,31,0
53013764,31,0
16666374,31,0
23667103,31,0
25800451,31,0
40554572,31,0
725586,31,0
57259439,31,0
4578126,31,0
26189790,31,0
42006931,31,0
42774785,31,0
45141143,31,0
58183313,31,0
8380239,31,0
29038199,31,0
53996857,31,0
61540754,31,0
8821132,31,0
17756776,31,0
1513226,31,0
32739602,31,0
35342436,31,0
37055712,31,0
60241213,31,0
27267126,31,0
58856717,31,0
66172528,31,0
302103,31,0
22080799,31,0
57108953,31,0
74945883,31,0
2677469,31,0
254498,31,0
41529967,31,0
54185738,31,0
58274954,31,0
26817110,31,0
42555778,31,0
44438363,31,0
18107036,31,0
63407556,31,0
17145363,31,0
69403601,31,0
19075244,31,0
46000435,31,0
9031677,31,0
37706973,31,0
41036593,31,0
62225444,31,0
58711699,31,0
38455860,31,0
66370898,31,0
51128477,31,0
59493684,31,0
54114002,31,0
53275625,31,0
14732092,31,0
790670,31,0
43411738,31,0
63263645,31,0
40849812,31,0
52518430,31,0
50863004,31,0
55707179,31,0
47807176,31,0
24503635,31,0
44411934,31,0
75126098,31,0
74775202,31,0
25461863,31,0
21620418,31,0
44049326,31,0
75608756,31,0
76053491,31,0
15281294,31,0
44676177,31,0
8862152,31,0
41223748,31,0
18164500,31,0
43930801,31,0
58886335,31,0
54299850,31,0
75039351,31,0
42351589,31,0
60230339,31,0
43352489,31,0
55355839,31,0
1482229,31,0
46003811,31,0
72717785,31,0
76566726,31,0
43186050,31,0
73017146,31,0
59571662,31,0
25581003,31,0
1494530,31,0
29673247,31,0
42205855,31,0
54884677,31,0
76207289,31,0
69422900,31,0
15463133,31,0
949596,31,0
42777551,31,0
3390982,31,0
37800454,31,0
47989490,31,0
75016868,31,0
1055609,31,0
9466190,31,0
35749162,31,0
45188804,31,0
50307698,31,0
67853085,31,0
75122925,31,0
859494,31,0
5388411,31,0
74900932,31,0
2370650,31,0
4946061,31,0
31578824,31,0
1622501,31,0
4295109,31,0
5061903,31,0
41980988,31,0
54688116,31,0
57012124,31,0
4152428,31,0
18848081,31,0
18939315,31,0
65838914,31,0
5981957,31,0
26286063,31,0
67336272,31,0
70728466,31,0
73075923,31,0
74178510,31,0
3790871,31,0
7837516,31,0
17820900,31,0
74607834,31,0
59609111,31,0
32259617,31,0
38908700,31,0
45575712,31,0
53367655,31,0
74624999,31,0
19626236,31,0
49149713,31,0
67764389,31,0
43281953,31,0
43216640,31,0
58995538,31,0
44621723,31,0
75825267,31,0
31460586,31,0
28282758,31,0
45474290,31,0
62847938,31,0
64870687,31,0
37263578,31,0
75143805,31,0
75276152,31,0
61968801,31,0
28147894,31,0
76329898,31,0
42315040,31,0
42961366,31,0
74164424,31,0
7814684,31,0
41133934,31,0
42925637,31,0
43932530,31,0
47772595,31,0
58541585,31,0
4903737,31,0
17017620,31,0
18652777,31,0
21285684,31,0
46392543,31,0
43689509,31,0
74650704,31,0
5095303,31,0
18743481,31,0
26724744,31,0
29170457,31,0
43108678,31,0
75333819,31,0
4295835,31,0
36824975,31,0
59084927,31,0
42664340,31,0
65085873,31,0
26504164,31,0
24238758,31,0
29904398,31,0
29347099,31,0
9398790,31,0
41965554,31,0
49489844,31,0
29344405,31,0
64224888,31,0
40285539,31,0
60050761,31,0
65164754,31,0
43522202,31,0
75540190,31,0
7644234,31,0
16218384,31,0
62401530,31,0
16319554,31,0
52999954,31,0
65519701,31,0
74381093,31,0
27278577,31,0
19378618,31,0
41409516,31,0
26473347,31,0
69113172,31,0
50432629,31,0
68006679,31,0
946516,31,0
56247311,31,0
38769548,31,0
33745137,31,0
23181686,31,0
33729338,31,0
41994416,31,0
74227487,31,0
14860992,31,0
74829195,31,0
45354829,31,0
75587121,31,0
31618532,31,0
42410561,31,0
22007446,31,0
6966910,31,0
34662358,31,0
60919742,31,0
1448906,31,0
66692469,31,0
74364536,31,0
47859361,31,0
5815912,31,0
77737,31,0
56658350,31,0
44958962,31,0
60879925,31,0
3449622,31,0
16587598,31,0
56827959,31,0
29865621,31,0
14756208,31,0
36495969,31,0
38682551,31,0
43644116,31,0
15891744,31,0
66899978,31,0
1293583,31,0
33178352,31,0
19467144,31,0
44069107,31,0
940545,31,0
19262846,31,0
6678930,31,0
51675946,31,0
1748906,31,0
64892659,31,0
19285500,31,0
32868581,31,0
46943041,31,0
4573537,31,0
42656216,31,0
55241520,31,0
61646770,31,0
30093680,31,0
42366325,31,0
8015062,31,0
23936012,31,0
55661733,31,0
8776792,31,0
47343051,31,0
48458599,31,0
73654011,31,0
73377113,31,0
63540309,31,0
45995852,31,0
29838347,31,0
62587430,31,0
55158873,31,0
59697819,31,0
62496325,31,0
14669879,31,0
19316137,31,0
58780486,31,0
18792220,31,0
23881048,31,0
44875101,31,0
20968778,31,0
21546817,31,0
38699577,31,0
3615827,31,0
5413724,31,0
34177748,31,0
21018004,31,0
24067425,31,0
43423263,31,0
46857352,31,0
20304559,31,0
64904916,31,0
72135075,31,0
3486519,31,0
9165602,31,0
45659906,31,0
62287002,31,0
75035652,31,0
14417212,31,0
2522880,31,0
19685545,31,0
51537627,31,0
60595000,31,0
21388110,31,0
64853301,31,0
5268565,31,0
50376983,31,0
51778292,31,0
60924719,31,0
25416334,31,0
1067594,31,0
42415503,31,0
1234278,31,0
743540,31,0
56221644,31,0
67027680,31,0
1217886,31,0
35745816,31,0
30665597,31,0
2125485,31,0
45634974,31,0
48612227,31,0
42681958,31,0
19817698,31,0
1095109,31,0
28838811,31,0
39522140,31,0
48056841,31,0
54698602,31,0
54899028,31,0
5150085,31,0
28190377,31,0
30329701,31,0
72685379,31,0
53484014,31,0
16884652,31,0
5107192,31,0
14785246,31,0
36163949,31,0
45923212,31,0
29028260,31,0
39118771,31,0
22763198,31,0
38401331,31,0
7519151,31,0
6285695,31,0
25244840,31,0
44304261,31,0
29374529,31,0
72294054,31,0
6115814,31,0
16406224,31,0
59652248,31,0
18517312,31,0
18516868,31,0
6627926,31,0
54536104,31,0
17493229,31,0
51094248,31,0
6127731,31,0
38005147,31,0
6751462,31,0
16417132,31,0
44507843,31,0
19556499,31,0
1116222,31,0
36644969,31,0
45822266,31,0
8210201,31,0
67835327,31,0
65639868,31,0
1915604,31,0
29918786,31,0
62369742,31,0
28389486,31,0
29273757,31,0
875166,31,0
53206147,31,0
7872174,31,0
8901115,31,0
4094666,31,0
52640929,31,0
5261019,31,0
6804578,31,0
18166250,31,0
21408713,31,0
57752849,31,0
49420632,31,0
20446870,31,0
5956633,31,0
59163802,31,0
36501322,31,0
69418130,31,0
20692118,31,0
6496278,31,0
28590727,31,0
38921197,31,0
19034570,31,0
831119,31,0
41645538,31,0
41611816,31,0
41940314,31,0
24343898,31,0
543011,31,0
15880669,31,0
42989134,31,0
64569857,31,0
57005527,31,0
3735051,31,0
34133715,31,0
50749250,31,0
55703829,31,0
42181287,31,0
1044492,31,0
42429834,31,0
45788233,31,0
39299033,31,0
40740747,31,0
15434657,31,0
34487804,31,0
5087395,31,0
34854548,31,0
44600708,31,0
6593526,31,0
42977700,31,0
21462238,31,0
5427035,31,0
41665651,31,0
74726278,31,0
18729065,31,0
33018818,31,0
9034775,31,0
73446045,31,0
2514636,31,0
28384698,31,0
51217615,31,0
22575298,31,0
970289,31,0
5379456,31,0
44369486,31,0
47717952,31,0
48281626,31,0
48283094,31,0
14775569,31,0
66996976,31,0
43472868,31,0
34999838,31,0
46579699,31,0
3426502,31,0
50500,31,0
62277835,31,0
29396587,31,0
7274120,31,0
7510503,31,0
64943882,31,0
6891361,31,0
46311665,31,0
3367067,31,0
55674380,31,0
56706230,31,0
55936882,31,0
52817971,31,0
49633034,31,0
46927655,31,0
21200935,31,0
49112912,31,0
74829508,31,0
41575239,31,0
62556890,31,0
51999165,31,0
50543350,31,0
58605399,31,0
38427361,31,0
48450295,31,0
73000041,31,0
23357722,31,0
24592751,31,0
3823318,31,0
42123768,31,0
58728176,31,0
74951043,31,0
37754324,31,0
47276018,31,0
62593585,31,0
40946971,31,0
19414851,31,0
46703041,32,1
51158425,32,1
9292780,32,1
58464724,32,1
75568161,32,1
20354851,32,1
64635828,32,1
7578501,32,1
75575969,32,1
30142354,32,1
64501195,32,1
76301795,32,1
16408640,32,1
6010045,32,1
7373216,32,1
43774758,32,1
7502817,32,1
34232556,32,1
41437417,32,1
1687917,32,1
32661415,32,1
54307250,32,1
986164,32,1
15634755,32,1
57469465,32,1
6422102,32,1
52233260,32,1
52116279,32,1
5107466,32,1
74889739,32,1
26519749,32,1
69519948,32,1
25585340,32,1
68702674,32,1
31965946,32,1
56263447,32,1
21750620,32,1
7331103,32,1
24522026,32,1
9405686,32,1
71894935,32,1
41818834,32,1
66292994,32,1
2504064,32,1
50891923,32,1
60636413,32,1
63204491,32,1
69285648,32,0
73891041,32,0
56404732,32,0
74587573,32,0
42181580,32,0
980946,32,0
46378141,32,0
49968880,32,0
19111007,32,0
76108723,32,0
1321096,32,0
15926761,32,0
59607322,32,0
49342075,32,0
16465143,32,0
14740304,32,0
3721208,32,0
18575203,32,0
67043092,32,0
42030551,32,0
15583319,32,0
5104488,32,0
6984023,32,0
1509403,32,0
66987339,32,0
7797063,32,0
28355880,32,0
45419114,32,0
906082,32,0
55667615,32,0
56308710,32,0
4670168,32,0
22262998,32,0
73891444,32,0
35627536,32,0
39813968,32,0
66573145,32,0
29629165,32,0
19097549,32,0
30605690,32,0
53708629,32,0
25372632,32,0
50984402,32,0
942468,32,0
17224757,32,0
58510770,32,0
36625105,32,0
67449842,32,0
961361,32,0
43654767,32,0
41682982,32,0
7029137,32,0
59674023,32,0
49221318,32,0
1196719,32,0
36785327,32,0
19190701,32,0
67234518,32,0
71524140,32,0
74381778,32,0
42497417,32,0
59014876,32,0
48604177,32,0
64905648,32,0
31889378,32,0
37871400,32,0
19012727,32,0
59142961,32,0
57562881,32,0
50437336,32,0
61828728,32,0
19699760,32,0
23679567,32,0
40784703,32,0
36979254,32,0
60821275,32,0
20099224,32,0
2471448,32,0
64669627,32,0
69447109,32,0
32371349,32,0
2123750,32,0
60411509,32,0
14622912,32,0
72412989,32,0
62911805,32,0
1763055,32,0
34985269,32,0
59293687,32,0
48121759,32,0
70016620,32,0
73982639,32,0
42018556,32,0
1162976,32,0
29546356,32,0
55131135,32,0
41527459,32,0
41915530,32,0
48351615,32,0
56643387,32,0
58159821,32,0
8002238,32,0
879573,32,0
44591198,32,0
6390281,32,0
18813252,32,0
64444068,32,0
34861869,32,0
68185210,32,0
67032002,32,0
74237758,32,0
4343870,32,0
37984561,32,0
48687226,32,0
48243895,32,0
22099449,32,0
74481757,32,0
43543614,32,0
74670760,32,0
2738754,32,0
19072886,32,0
64436792,32,0
52415248,32,0
64869223,32,0
74564653,32,0
8029486,32,0
58562065,32,0
8977254,32,0
56951724,32,0
19550182,32,0
23453327,32,0
45490753,32,0
52099312,32,0
21102462,32,0
47924335,32,0
67665435,32,0
24199622,32,0
5150495,32,0
16209246,32,0
53330315,32,0
74862654,32,0
33894964,32,0
28729248,32,0
33664236,32,0
37769246,32,0
46771170,32,0
31767911,32,0
30286468,32,0
45527902,32,0
54841426,32,0
31930053,32,0
73314171,32,0
26401970,32,0
56970449,32,0
16832779,32,0
20078173,32,0
53192322,32,0
4749523,32,0
56472002,32,0
75155730,32,0
20875045,32,0
50811243,32,0
44588690,32,0
52139643,32,0
45697711,32,0
44773676,32,0
21325097,32,0
6519882,32,0
54102288,32,0
5944243,32,0
41457344,32,0
28606295,32,0
1646014,32,0
1468597,32,0
8509459,32,0
55106374,32,0
9258711,32,0
42334322,32,0
40193701,32,0
2514816,32,0
32929965,32,0
8058471,32,0
56426336,32,0
3830360,32,0
14940516,32,0
47732469,32,0
1273921,32,0
17191260,32,0
65242454,32,0
39776883,32,0
46540678,32,0
44918452,32,0
43713485,32,0
62420924,32,0
68009283,32,0
40940818,32,0
16060984,32,0
1131762,32,0
9258057,32,0
2548276,32,0
5129296,32,0
34164867,32,0
353683,32,0
45941326,32,0
21466633,32,0
5169890,32,0
41134296,32,0
42256277,32,0
41827221,32,0
35657007,32,0
31301737,32,0
74805422,32,0
21448370,32,0
76020688,32,0
47508636,32,0
36837524,32,0
74893329,32,0
74661250,32,0
1039553,32,0
50631977,32,0
74650735,32,0
28043950,32,0
58543514,32,0
48659682,32,0
18202953,32,0
34137854,32,0
75915545,32,0
54928543,32,0
7000034,32,0
8179939,32,0
17542735,32,0
15434986,32,0
29914684,32,0
64812036,32,0
67491930,32,0
75213482,32,0
57857984,32,0
44669689,32,0
8738042,32,0
52822088,32,0
71028327,32,0
70340888,32,0
5834875,32,0
22326118,32,0
64841,32,0
16564474,32,0
27531345,32,0
23047826,32,0
48963167,32,0
52161146,32,0
74407583,32,0
61174290,32,0
34145455,32,0
34223265,32,0
45208152,32,0
30091391,32,0
76064378,32,0
62324,32,0
48583186,32,0
28485428,32,0
33393900,32,0
38699371,32,0
9304986,32,0
43280662,32,0
53663473,32,0
19642798,32,0
56245344,32,0
6955308,32,0
19393956,32,0
57044110,32,0
41930249,32,0
26826879,32,0
39781335,32,0
42416671,32,0
14686435,32,0
58410929,32,0
68426770,32,0
15184736,32,0
43836274,32,0
75783650,32,0
50015009,32,0
47738782,32,0
7818064,32,0
18247861,32,0
34322013,32,0
42142042,32,0
67637730,32,0
73966653,32,0
57449885,32,0
48527534,32,0
59612577,32,0
41497350,32,0
43125397,32,0
42585973,32,0
49514721,32,0
4518993,32,0
74764835,32,0
5194244,32,0
7824148,32,0
34579721,32,0
20669144,32,0
43790702,32,0
56392994,32,0
75218049,32,0
15373610,32,0
39398208,32,0
67386727,32,0
76131202,32,0
48176288,32,0
34326387,32,0
43255274,32,0
42021047,32,0
74437490,32,0
42734319,32,0
51940663,32,0
58662545,32,0
4980457,32,0
47244314,32,0
52210946,32,0
18780898,32,0
35879297,32,0
29677908,32,0
6198507,32,0
35975463,32,0
56877981,32,0
73111594,32,0
36188049,32,0
42935123,32,0
4590863,32,0
37592161,32,0
43544354,32,0
7343861,32,0
48844193,32,0
61123543,32,0
69097338,32,0
41265498,32,0
6779232,32,0
26507005,32,0
19708529,32,0
47841054,32,0
53929835,32,0
1700054,32,0
27921688,32,0
39368313,32,0
74783794,32,0
75066816,32,0
65232030,32,0
73092643,32,0
17542233,32,0
23386147,32,0
38707061,32,0
49102414,32,0
51962436,32,0
74243408,32,0
43065103,32,0
61390134,32,0
74966950,32,0
37140024,32,0
46611858,32,0
65241460,32,0
20684462,32,0
33870770,32,0
50619599,32,0
9148634,32,0
17982312,32,0
41215462,32,0
58486835,32,0
50406482,32,0
27800989,32,0
40206505,32,0
56094389,32,0
75059564,32,0
72754942,32,0
59772211,32,0
16556617,32,0
47092020,32,0
7385909,32,0
73902042,32,0
917750,32,0
5122838,32,0
7853383,32,0
65399604,32,0
75022245,32,0
7780784,32,0
57538903,32,0
14546008,32,0
36687434,32,0
72109849,32,0
58624047,32,0
48887076,32,0
16712344,32,0
41000123,32,0
56447424,32,0
7106042,32,0
20124013,32,0
5440317,32,0
16231655,32,0
26760679,32,0
36396965,32,0
61555135,32,0
70590583,32,0
880620,32,0
14827010,32,0
48562339,32,0
31085883,32,0
75002871,32,0
5545153,32,0
60989666,32,0
54872317,32,0
61798504,32,0
22577620,32,0
21937966,32,0
71839075,32,0
39117042,32,0
6158395,32,0
17300978,32,0
23310315,32,0
28766328,32,0
37306518,32,0
41217505,32,0
59118070,32,0
49917334,32,0
74628740,32,0
42554360,32,0
70867058,32,0
34275508,32,0
55091252,32,0
74396193,32,0
76406666,32,0
46201446,32,0
44869456,32,0
74746702,32,0
15773186,32,0
17275332,32,0
840419,32,0
24670082,32,0
24891412,32,0
44997416,32,0
51228436,32,0
74847766,32,0
24802651,32,0
29425496,32,0
42512710,32,0
1626290,32,0
21354947,32,0
49342981,32,0
59794063,32,0
5779715,32,0
74323012,32,0
19589618,32,0
74864601,32,0
20165508,32,0
39182261,32,0
75849060,32,0
50383357,32,0
8647697,32,0
18714499,32,0
5047427,32,0
6325108,32,0
7498130,32,0
19214971,32,0
35496233,32,0
36386896,32,0
58795755,32,0
75896053,32,0
69993583,32,0
30020040,32,0
41870464,32,0
9082591,32,0
20629769,32,0
74181762,32,0
42885482,32,0
51319158,32,0
31608229,32,0
48887816,32,0
46291650,32,0
17126796,32,0
2588485,32,0
38061506,32,0
56473709,32,0
30897430,32,0
74765355,32,0
4407862,32,0
5483776,32,0
6161853,32,0
8744374,32,0
36908694,32,0
41499789,32,0
42750002,32,0
57996993,32,0
64518233,32,0
74450656,32,0
75421778,32,0
2442609,32,0
14566605,32,0
62020102,32,0
46932352,32,0
6690586,32,0
15231528,32,0
65993315,32,0
60684864,32,0
61937109,32,0
4200028,32,0
33867820,32,0
9434755,32,0
73726526,32,0
4110428,32,0
75403745,32,0
508672,32,0
58097308,32,0
19164174,32,0
28973943,32,0
32468854,32,0
64997043,32,0
6938503,32,0
42692117,32,0
47751219,32,0
43066859,32,0
16546350,32,0
51554234,32,0
20033886,32,0
15337603,32,0
15618372,32,0
68800260,32,0
16367502,32,0
1141982,32,0
6799187,32,0
23876389,32,0
64696524,32,0
7318994,32,0
4880038,32,0
65511541,32,0
52282795,32,0
31213220,32,0
30523220,32,0
53419562,32,0
75094261,32,0
14798613,32,0
18862437,32,0
32198536,32,0
34732922,32,0
48789360,32,0
59469102,32,0
57805904,32,0
19462571,32,0
26304375,32,0
39317532,32,0
55438758,32,0
58535346,32,0
35692239,32,0
41418687,32,0
55210562,32,0
6148757,32,0
66300771,32,0
32129256,32,0
45630690,32,0
15229312,32,0
18021659,32,0
74477018,32,0
56149204,32,0
4670148,32,0
20121357,32,0
31998630,32,0
37341218,32,0
45234067,32,0
58283457,32,0
75249067,32,0
5553386,32,0
6831333,32,0
29786805,32,0
50900054,32,0
2156908,32,0
36608156,32,0
75789337,32,0
49321202,32,0
49667151,32,0
52359012,32,0
6107462,32,0
5254148,32,0
39116742,32,0
48267092,32,0
61741853,32,0
64018036,32,0
71624994,32,0
2216205,32,0
41854044,32,0
59061739,32,0
8907372,32,0
14459962,32,0
31330716,32,0
35517172,32,0
58624952,32,0
66925531,32,0
75751481,32,0
20111515,32,0
62247104,32,0
56018138,32,0
1053974,32,0
15394705,32,0
14621860,32,0
25338830,32,0
